text,label
"g i ả n g _ v i ê n   n h i ệ t _ t ì n h   ,   h ế t _ m ì n h   t r u y ề n _ đ ạ t   k i ế n _ t h ứ c   .",0
t h ầ y   w z j w z 7 9   d ạ y   r ấ t   t ậ n _ t â m   v à   c h u _ đ á o   .,0
"đ ồ n g _ t h ờ i   g i ả n g _ v i ê n   n ê n   g i ả n g _ g i ả i   k ỹ   h ơ n   ,   c ụ _ t h ể   h ơ n   c á c   b à i _ t o á n   đ ã   c h o   .",0
"r è n _ l u y ệ n   đ ư ợ c   k ỹ _ n ă n g   g i a o _ t i ế p   ,   m ạ n h   d ạ n g   đ ứ n g   t r ư ớ c   l ớ p   n ó i   t i ế n g   a n h   .",1
k h ô n g   c ó   g ì   p h à n _ n à n   v ề   g i ả n g _ v i ê n   .,0
c ò n   í t   g i a o _ t i ế p   v ớ i   h ọ c _ s i n h   v ề   c h u y ê n _ m ô n   .,0
"n ế u   t h ầ y   s ắ p _ x ế p   đ ư ợ c   t h ờ i _ g i a n   l ê n _ l ớ p   t h ư ờ n g _ x u y ê n   ,   t h ì   đ ó   q u ả   l à   đ i ề u   t u y ệ t _ v ờ i   v ì   t h ầ y   d ạ y   r ấ t   d ễ   h i ể u   ,   t u y _ n h i ê n   t h ầ y   h a y   k h ô n g   l ê n _ l ớ p   q u á   c o l o n s a d   .",0
k h ô n g   a i   c ó _ t h ể   k h ô n g   h à i _ l ò n g   v ề   c á c h   d ạ y   c ủ a   c ô   (   t r ừ   n h ữ n g   b ạ n   k h ô n g   đ i   h ọ c   )   .,0
c á c h   t r u y ề n _ đ ạ t   c ủ a   g i ả n g _ v i ê n   t ố t   .,0
t h ầ y   d ạ y   c ó   t â m   v à   r ấ t   n h i ệ t _ t ì n h   .,0
"g i ả n g _ v i ê n   g i ả n g _ d ạ y   n h i ệ t _ t ì n h   ,   c h i _ t i ế t   ,   s l i d e   b à i   g i ả n g   v à   b à i _ t ậ p   đ ầ y _ đ ủ   .",0
"k i ế n _ t h ứ c   u y ê n _ t h â m   ,   t ầ m   h i ể u _ b i ế t   s â u _ r ộ n g   .",0
"n h i ệ t _ t ì n h   ,   t u i   k h á   l à m _ k h ó   h ọ c _ s i n h   n h ư n g   t h ế   h ọ c _ s i n h   m ớ i   h ọ c   .",0
c ô   n h i ệ t _ t ì n h   t ậ n _ t â m   .,0
t h ầ y   í t   g i ả n g   c h ủ _ y ế u   l à   c h o   c h é p   v à o   v ở   .,0
W i f i   đ ô i _ k h i   c h ậ p _ c h ờ n   n h ư n g   n h ì n _ c h u n g   v ẫ n   d ù n g   đ ư ợ c   .,3
"p h ò n g   t h ự c _ h à n h   d â y   m ạ n g   k h ô n g   r ú t   đ ư ợ c   ,   w i f i   t h ì   y ế u   .",2
"đ e m   n h i ề u   h ì n h _ t h ứ c   n h ư   h ọ c   t ừ _ v ự n g   q u a   m ộ t _ s ố   h ì n h _ ả n h   ,   h ọ c   n g ữ _ p h á p   q u a   m ộ t _ s ố   v í _ d ụ   c ơ _ b ả n   v à   m ộ t _ s ố   d ẫ n _ c h ứ n g   t h ự c _ t ế   ,   l u y ệ n   n ó i   t h ư ờ n g _ x u y ê n   v à   h ỗ _ t r ợ   s i n h _ v i ê n   t ự _ t i n   k h i   n ó i   t ự _ t i n   t r ì n h _ b à y   v ấ n _ đ ề   ,   l u y ệ n   n g h e   t h ư ờ n g _ x u y ê n   h ỗ _ t r ợ   s i n h _ v i ê n   c ó _ t h ể   h i ể u   đ ư ợ c   v ấ n _ đ ề   c ủ a   b à i   n g h e   ,   h ỗ _ t r ợ   c á c   p h ư ơ n g _ p h á p   đ ọ c   v i ế t   v à   m ộ t _ s ố   k ỹ _ n ă n g   t r o n g   g i a o _ t i ế p   .",1
"P . Đ T   x ử _ l ý   h ồ _ s ơ   k h á   n h a n h   ,   e m   k h ô n g   p h ả i   c h ờ   l â u   .",3
"g i ả n g _ v i ê n   n h i ệ t _ t ì n h   ,   g i ả i   n h i ề u   b à i _ t ậ p   .",0
n ó i   n g ắ n _ g ọ n   d ễ   h i ể u   .,0
"g i ả n g _ v i ê n   m ỗ i   l ầ n   l ê n _ l ớ p   đ ề u   n ó i   ""   c á c   e m   c ầ n   g ì   c ứ   m a i l   t h ầ y   s ẽ   h ỗ _ t r ợ   ""   n h ư n g   k h ô n g   b a o _ g i ờ   t r ả _ l ờ i   m a i l   s i n h _ v i ê n   ,   s i n h _ v i ê n   p h ả i   l ê n   đ ế n   t ậ n   v ă n _ p h ò n g   k h o a   đ ể   t ì m   g ặ p   .",0
"g i ả n g _ v i ê n   t r u y ề n _ đ ạ t   k h ó   h i ể u   ,   c ó   l ú c   n ó i   n h a n h   ,   c ó   l ú c   n ó i   c h ậ m   ,   g i ọ n g   k h ó   n g h e   ,   h a y   b ị   n g ọ n g   .",0
q u á   í t   b ữ a   t h ự c _ h à n h   .,1
g i ả n g _ v i ê n   d ạ y   h a y   v à   n h i ệ t _ t ì n h   .,0
c ô   r ấ t   n h i ệ t _ t ì n h   k h i   g i ả i _ đ á p   t h ắ c _ m ắ c   c ủ a   s i n h _ v i ê n   .,0
t h ầ y   v u i _ t í n h   t r u y ề n _ đ ạ t   d ễ   h i ể u   .,0
c ô   d ạ y   r ấ t   h a y   v à   n h i ệ t _ t ì n h   .,0
t ă n g   t h ê m   t i ế t   t h ự c _ h à n h   .,1
"g i ả n g _ v i ê n   đ ã   k ế t _ h ợ p   v ừ a   h ọ c   l ý _ t h u y ế t   v ừ a   g i ả i   b à i _ t ậ p   g i ú p   s i n h _ v i ê n   d ễ   t i ế p _ t h u   k i ế n _ t h ứ c   ,   k ỹ _ n ă n g   m ớ i   .",0
c á c   t h ầ y   n ê n   c h o   đ ề _ c ư ơ n g   ô n   s á t   v ớ i   p h ầ n   t h i   .,0
t h ầ y   n ó i _ k h ó   n g h e   n ê n   đ ô i _ l ú c   k h ô n g   n g h e   đ ư ợ c   t h ầ y   đ a n g   n ó i   g ì   .,0
t h ầ y   h ầ u _ n h ư   k h ô n g   g i ả i _ đ á p   t h ắ c _ m ắ c   c ủ a   s i n h _ v i ê n   k h i   b à i _ t ậ p   m ắ c   l ỗ i   h o ặ c   c ó   n h ư n g   r ấ t   h ờ i _ h ợ t   .,0
"đ ả m _ b ả o   g i ờ   l ê n _ l ớ p   ,   t r u y ề n _ đ ạ t   h i ệ u _ q u ả   ,   t í c h _ c ự c   .",0
"g i ả n g _ v i ê n   d ạ y   r ấ t   n h i ệ t _ t ì n h   ,   t h ư ờ n g _ x u y ê n   t h a m _ k h ả o   ý _ k i ế n   t h ắ c _ m ắ c   c ủ a   s i n h _ v i ê n   đ ể   g i ả i _ đ á p   ,   t ạ o   đ i ề u _ k i ệ n   c h o   s i n h _ v i ê n   t ự   s u y _ n g h ĩ   t r o n g   l ớ p   ,   k h ô n g   q u á   p h ụ _ t h u ộ c   v à o   s l i d e   .",0
t h ậ t _ s ự   a n h   v ă n   l à   m ộ t   m ô n   r ấ t   q u a n _ t r ọ n g   t r o n g   l ĩ n h _ v ự c   c ô n g _ v i ệ c   v à   h ọ c _ t ậ p   .,1
"t ậ n _ t â m   ,   n h i ệ t _ t ì n h   .",0
"c h ấ m   đ i ể m   t h i ế u   c ô n g _ b ằ n g   ,   t h ự c _ h à n h   t ạ i   m á y   t r ư ờ n g   m à   c h ấ m   b à i   c à i _ đ ặ t   p h ầ n _ m ề m   t r ê n   l a p t o p   .",0
c u n g _ c ấ p   t à i _ l i ệ u   r ấ t   đ ầ y _ đ ủ   v à   t ậ n _ t u ỵ   .,0
"t h ầ y   d ạ y   d ễ   h i ể u   ,   v í _ d ụ   t h ự c _ t ế   .",0
n ê n   đ ư a   r a   c á c   v ấ n _ đ ề   t h ư ờ n g   g ặ p   .,3
g i ả n g _ v i ê n   n ê n   đ i   d ạ y   t h ư ờ n g _ x u y ê n   h ơ n   .,0
"c ô   n h i ệ t _ t ì n h   ,   g i ả n g _ d ạ y   t ố t   ,   q u a n _ t â m   t ấ t _ c ả   h ọ c _ s i n h   .",0
"c ô   r ấ t   t ậ n _ t ì n h   ,   q u a n _ t â m   đ ế n   s i n h _ v i ê n   .",0
"d ễ   h i ể u   ,   v u i _ t í n h   .",0
g i ả m   s e m i n a r   t r à n _ l a n   .,1
"t h ầ y   d ạ y   h ơ i   l a n _ m a n   ,   d i ễ n _ đ ạ t   k h ô n g   t ố t   ạ   .",0
t h ầ y   w z j w z 1 7 1   t í c h _ c ự c   c h o   v à   c h ủ _ đ ộ n g   g i ả i   n h ữ n g   v í _ d ụ   r ấ t   n h i ề u   v à   d ễ   h i ể u   .,0
t h ầ y   r ấ t   n h i ệ t _ t ì n h   t r o n g   g i ả n g _ d ạ y   .,0
"c ò n   í t   b à i _ t ậ p   v ề   n h à   q u á   ,   k h ô n g   r è n _ l u y ệ n   n h i ề u   .",0
t h ầ y   r ấ t   n h i ệ t _ t ì n h   v à   q u a n _ t â m   g i ú p _ đ ỡ   c h ú n g _ e m   t r o n g   k h i   l à m   b à i   t h ự c _ h à n h   .,0
"c h é p   b à i   r ấ t   n h i ề u   ,   l ã n g _ p h í   t h ờ i _ g i a n   n g h e   g i ả n g   .",0
c ô   g i ả n g _ d ạ y   t ậ n _ t ì n h   .,0
"g i ả n g _ d ạ y   t ậ n _ t â m   ,   h i ệ u _ q u ả   .",0
t h ư ờ n g _ x u y ê n   c h o   n g h ỉ   m à   k h ô n g   t h ô n g _ b á o   .,0
t h ầ y   d ạ y   k h á   t ố t   .,0
e m   c ó   g ử i   m a i l   t h ắ c _ m ắ c   t h ì   k h ô n g   t h ấ y   t r ả _ l ờ i   .,1
"đ ô i _ k h i   d ạ y   h ơ i   c h á n   ,   k h ô n g   t h u _ h ú t   đ ư ợ c   c h ú _ ý   c ủ a   h ọ c _ s i n h   .",0
"t h ầ y   r ấ t   h a y   đ i   t r ễ   ,   g i ờ   h ọ c   c ũ n g   b ị   k é o   đ à i   r a   ,   n h ữ n g   b ạ n   c ó   v i ệ c   p h ả i   b ỏ   v ề   t r ư ớ c   .",0
k h á   t ố t   .,3
g i ả n g _ v i ê n   n ê n   d ạ y   đ ú n g   g i ờ   h ơ n   h ạ n _ c h ế   c h o   s i n h _ v i ê n   v ề   s ớ m   .,0
"h i ệ n   c ó   q u á   n h i ề u   k i ế n _ t h ứ c   ,   q u á   r ộ n g   ,   k h ô n g   t ậ p _ t r u n g   c h u y ê n _ s â u   n ê n   g â y   k h ó _ k h ă n   t r o n g   t i ế p _ t h u   .",1
d ạ y   k h ó   c o l o n s m i l e   .,0
g i ả n g _ v i ê n   n g h ỉ   q u á   n h i ề u   !,0
"g i ả n g _ d ạ y   l ý _ t h u y ế t   q u á   n h i ề u   v à   r ấ t   r ấ t   í t   b à i _ t ậ p   v ậ n _ d ụ n g   đ ể   h i ể u   đ ư ợ c   b à i   h ô m   đ ó   ,   t h i ê n g   v ề   c h ứ n g _ m i n h   đ ị n h _ l ý   đ ị n h _ l u ậ t   q u á   n h i ề u   m à   k h ô n g   đ i   v à o   b à i _ t ậ p   ,   c h o   b à i _ t ậ p   t h ì   q u á   k h ó   đ ể   h i ể u   đ ư ợ c   v ấ n _ đ ề   ,   c u ố i _ c ù n g   l ạ i   k h ô n g   b i ế t   g ì   .",0
"c ô   r ấ t   t ậ n _ t ì n h   v ớ i   s i n h _ v i ê n   ,   h ỗ _ t r ợ   r ấ t   t ố t   c h o   c á c   b ạ n   ,   c á c   t à i _ l i ệ u   c ủ a   c ô   r ấ t   t h ự c _ t ế   ,   l à m   m ẫ u   đ ể   c á c   b ạ n   h ọ c _ h ỏ i   .",0
s ự   t â m   h u y ế n   n h i ệ t _ t ì n h   m à   g i ả n g _ v i ê n   m a n g   l ạ i   d o t   đ e m   l ạ i   n h ữ n g   g i ờ   h ọ c   b ổ _ í c h   c h o   s i n h _ v i ê n   c h ú n g _ e m   .,0
h ế t   !,3
t h ầ y   n ê n   s ử _ d ụ n g   h ệ _ t h ố n g   w e b s i t e   m ô n _ h ọ c   h i ệ u _ q u ả   h ơ n   .,0
"t ạ o   h ứ n g _ t h ú   t r o n g   h ọ c _ t ậ p   ,   đ ơ n _ g i ả n   ,   h i ệ u _ q u ả   .",0
g i á o _ v i ê n   r ấ t   n h i ệ t _ t ì n h   v à   t ậ n _ t â m   .,0
"t h ầ y   v u i _ t í n h   ,   r ấ t   t â m _ l ý   s i n h _ v i ê n   .",0
n ê n   t h ự c _ h à n h   n ó i   n h i ề u   h ơ n   v à   l ê n _ l ớ p   n ê n   c ó   n h ữ n g   h o ạ t _ đ ộ n g   v u i   h ơ n   .,1
l à m   c h o   n g ư ờ i   h ọ c   b ị   r ố i   .,0
c h o   b à i _ t ậ p   l à m   t ạ i   l ớ p   .,0
k h ô n g   đ ề _ c ư ơ n g   ô n   t h i   c u ố i   k ỳ   .,1
"e m   t h a m _ g i a   đ ầ y _ đ ủ   b u ổ i   h ọ c   c ủ a   l ớ p   n à y   ,   e m   k h ô n g   c ó   m ộ t _ c h ú t   h à i _ l ò n g   v ề   m ô n _ h ọ c   n à y   .",1
"c ô   t ậ n _ t â m   ,   n h i ệ t _ t ì n h   v ớ i   s i n h _ v i ê n   ,   t r u y ề n _ đ ạ t   k i ế n _ t h ứ c   d ễ   h i ể u   .",0
t h ầ y   d ạ y   r ấ t   t ậ n _ t ì n h   .,0
"g i ả n g _ v i ê n   g i ả n g _ d ạ y   n g h i ê m _ t ú c   ,   s ử _ d ụ n g   g i ờ   d ạ y   h ợ p _ l ý   .",0
t h ầ y   g i ả n g   k h á   b u ồ n _ n g ủ   v à   c h á n   .,0
g i ả n g _ v i ê n   t ạ o   s ự   t h u _ h ú t   đ ố i _ v ớ i   s i n h _ v i ê n   .,0
"p h ò n g   m á y   c h ấ t _ l ư ợ n g   k h á   c ù i   ,   n h i ề u   m á y   k h ô n g   c ó   v i s u a l   2 0 1 0   .",2
"g i ú p   s i n h _ v i ê n   h i ể u   c h u y ê n _ s â u   h ơ n   v ề   l ý _ t h u y ế t   đ ã   h ọ c   t r ê n   l ớ p   ,   t ạ o   đ i ề u _ k i ệ n   t ố i _ đ a   c h o   s i n h _ v i ê n   .",0
t r a n g _ t h i ế t _ b ị   c ầ n   đ ư ợ c   s ử a _ c h ữ a   v à   b ổ _ s u n g   t h ê m   .,2
t h ầ y   d ạ y   h i ể u   b à i   .,0
"c ầ n   t r a n g _ b ị   m á y   n g h e   t ố t   h ơ n   ,   c ó   n h i ề u   m á y   n g h e   đ ã   x u ố n g _ c ấ p   .",2
t h a y _ đ ổ i   b ộ   c â u   h ỏ i   t h ự c _ h à n h   m a n g   t í n h   c ậ p _ n h ậ t   h ơ n   .,0
l u ô n   g i ả i _ đ á p   m ọ i   t h ắ c _ m ắ c   c ủ a   s i n h _ v i ê n   .,0
t h ầ y   d ạ y   h a y   d ễ   h i ể u   !,0
"t h ầ y   n ó i   t o   ,   r õ   .",0
t h ầ y   đ ế n   l ớ p   đ ú n g   g i ờ   (   t r ư ớ c   g i ờ   n ữ a   )   .,0
c h o _ p h é p   đ ư ợ c   s ử _ d ụ n g   a n d r o i d   t r o n g   b á o _ c á o   .,1
c h ư a   c ó   s l i d e   t i ế n g   v i ệ t   .,0
"t h ầ y   d ạ y   t h ự c _ t ế   ,   n h i ệ t _ t ì n h   v ớ i   s i n h _ v i ê n   .",0
l ị c h   t h ự c _ h à n h   t r ù n g   v ớ i   l ị c h   h ọ c   l ý _ t h u y ế t   c á c   m ô n _ h ọ c   k h á c   .,1
c h ư a   h i ể u   b à i   l ắ m   .,0
t h ầ y   c ó   k i ế n _ t h ứ c   s â u   v à   r ộ n g   .,0
"c ô   n h i ệ t _ t ì n h   g i ả n g _ d ạ y   ,   t ư ơ n g _ t á c   v ớ i   s i n h _ v i ê n   r ấ t   t ố t   .",0
t h ầ y   k h ô n g   d ạ y   l ý _ t h u y ế t   m à   c h ỉ   n ó i   s ơ   q u a   v ề   m ộ t _ s ố   b à i _ t ậ p   n ê n   e m   k h ô n g   b i ế t   n h ậ n _ x é t   g ì   v ề   t h ầ y   .,0
t r u y ề n _ đ ạ t   h a y   t ư ơ n g _ t á c   n h i ề u   v ớ i   s i n h _ v i ê n   g i ú p   s i n h _ v i ê n   h i ể u   t h ê m   v ề   m ô n _ h ọ c   .,0
h a y   c h o   n g h ỉ   l i ê n _ t ụ c   v ì   đ i   c ô n g _ t á c   .,0
"g i ả n g _ v i ê n   d ạ y   r ấ t   k ỹ   ,   q u a n _ t â m   đ ế n   s i n h _ v i ê n   .",0
s ắ p _ x ế p   t h ờ i _ g i a n   n g h ĩ   v à   d ạ y   b ù   t ố t   .,0
"n h i ệ t _ t ì n h   ,   t ậ n _ t â m   ,   g i ả i _ đ á p   c á c   t h ắ c _ m ắ c   m ộ t _ c á c h   n h a n h _ c h ó n g   v à   d ễ   h i ể u   .",0
c ầ n   c ó   g i á o _ t r ì n h   v à   đ ề _ c ư ơ n g   c h i _ t i ế t   .,1
c ố _ g ắ n g   l à m   n h i ề u   b à i _ t ậ p   .,1
"p h ò n g   h ọ c   l ý _ t h u y ế t   t h ì   k é m   ,   n ó n g   ,   b ụ i   n h i ề u   .",2
n â n g   c a o   k ỹ _ n ă n g   n g h e   .,1
"k h i   n g h ỉ   k h ô n g   t h ô n g _ b á o   t r ư ớ c   ,   k h i   s i n h _ v i ê n   q u a   t r ư ờ n g   t h ể _ d ụ c   t h ể _ t h a o   c h ờ   r ồ i   m ớ i   t h ô n g _ b á o   .",0
"t ậ n _ t â m   ,   c h u _ đ á o   v à   l u ô n   t h e o   s á t   g i ú p   s i n h _ v i ê n   đ ạ t   k ế t _ q u ả   t ố t   t r o n g   m ô n _ h ọ c   .",0
"c ầ n   g i ả n g _ v i ê n   n ó i   t o   r õ   ,   l à m   c h o   t i ế t   h ọ c   t h ê m   s ô i _ đ ộ n g   ,   h ấ p _ d ẫ n   .",0
g i ả n g   đ á p   n h a n h _ c h ó n g   n h ữ n g   t h ắ c _ m ắ c   .,0
"h ư ớ n g _ d ẫ n   ,   g i ả i _ đ á p   t h ắ c _ m ắ c   t ậ n _ t ì n h   .",0
t h ờ i _ g i a n   v à o   l ớ p   đ ú n g   g i ờ   .,0
"d ễ   h i ể u   ,   đ ư ợ c   t h ự c _ h à n h   n h i ề u   ,   s ô i _ n ổ i   .",0
r ấ t   h a y   d o t   t â m _ h u y ế t   d o t   d ạ y   b à i   d ễ   t i ế p _ t h u   .,0
p h ò n g   t h ự c _ h à n h   c ó   n h i ề u   m á y   k h ô n g   s ử _ d ụ n g   đ ư ợ c   .,2
"n ê n   k h u y ế n _ k h í c h   m ấ y   m ô n   k h á c   đ ề u   n h ư   m ô n   n à y   ,   t h ầ y   c ó   đ ọ c   đ ư ợ c   ý _ k i ế n   n à y   t h ì   t h ầ y   n ó i   m ấ y   t h ầ y   t r o n g   k h o a   c ứ   c h o   đ ồ _ á n   s i n h _ v i ê n   l à m   ,   k h ỏ i   l à m   m ấ y   b à i   l a b   c h i   c ả   ,   c h á n   ò m   m à   c ó   h i ể u   đ ư ợ c   g ì   đ â u   .",0
l ê n _ l ớ p   í t   .,0
c ô   r ấ t   t ậ n _ t ì n h   !,0
"b u ổ i   n à o   c ũ n g   c ó   t h ự c _ h à n h   ,   h ọ c   l ý _ t h u y ế t   x o n g   r a   t h ự c _ h à n h   l i ề n   s ẽ   c ó   h i ệ u _ q u ả   c a o   !",1
t h ấ y   d ạ y   r ấ t   t ố t   .,0
"t r ê n   l ớ p   ,   c á c h   t r u y ề n _ đ ạ t   c ủ a   g i ả n g _ v i ê n   r ấ t   l a n _ m a n   ,   k h ó   h i ể u   ,   v à   l i ê n _ t ụ c   c ư ờ i   đ ù a   t h i ế u   n g h i ê m _ t ú c   .",0
"h ọ c   b ù   c ũ n g   k h ô n g   h ỏ i   ý _ k i ế n   s i n h _ v i ê n   c ó   t r ù n g   v ớ i   m ô n   k h á c   k h ô n g   ,   h ọ c   b ù   l ạ i   c ò n   đ i ể m _ d a n h   .",0
"t h í c h   n g ủ   t h ì   n g ủ   ,   n g o à i _ r a   c h ả   c ó   g ì   h à i _ l ò n g   .",3
m ộ t   m ô n _ h ọ c   t r o n g   c ù n g   m ộ t   g i ờ   c h ỉ   n ê n   c ó   m ộ t   g i ả n g _ v i ê n   đ ứ n g _ l ớ p   đ ể   đ ả m _ b ả o   s ự   l i ê n _ t ụ c   c ủ a   b à i _ h ọ c   .,0
t ậ n _ t â m   .,0
"t h ầ y   n h i ệ t _ t ì n h   ,   v u i _ v ẻ   ,   g i ả n g _ d ạ y   k ỹ   n h ữ n g   p h ầ n   q u a n _ t r ọ n g   .",0
"h ệ _ t h ố n g   đ ồ _ á n   c h ấ m   đ i ể m   t h e o   m ứ c _ đ ộ   h o à n _ t h à n h   c ủ a   s i n h _ v i ê n   ,   t ạ o   s ự   g a n h _ đ u a   k h ô n g   h ề   n h ẹ   v ớ i   n h ữ n g   n h ó m   l à m   c h u n g   đ ồ _ á n   ,   k í c h _ t h í c h   s á n g _ t ạ o   k h ô n g   n g ừ n g   t ì m _ h i ể u   x â y _ d ự n g   t h ê m   c h ứ c _ n ă n g   m ớ i   c h o   đ ồ _ á n   n ế u   m u ố n   đ ư ợ c   đ i ể m _ c a o   .",1
"n ộ i _ d u n g   c h ư ơ n g _ t r ì n h   h ọ c   c ầ n   r õ _ r à n g   h ơ n   ,   c ầ n   c ậ p _ n h ậ t   c h ư ơ n g _ t r ì n h   h ọ c   ,   n ộ i _ d u n g   b à i   g i ả n g   t r ê n   s l i d e   c ò n   l ủ n g _ c ủ n g   .",1
v ì   đ ô i _ k h i   t ụ i   e m   t h e o   b à i   k h ô n g   k ị p   .,3
"m o n g   t h ầ y   x e n _ k ẽ   b à i _ t ậ p   v à o   b à i   g i ả n g   l ý _ t h u y ế t   ,   n h ư _ t h ế   s ẽ   d ễ   h i ể u   b à i   h ơ n   ạ   .",0
"g i ả n g _ v i ê n   t ă n g _ c ư ờ n g   g i ả i   b à i _ t ậ p   ,   g i ú p   s i n h _ v i ê n   d ễ   h i ể u   b à i   .",0
e m   x i n   đ ề _ n g h ị   n h à _ t r ư ờ n g   n ê n   b ổ _ s u n g   t à i _ l i ệ u   v ề   m ô n _ h ọ c   v à   c ậ p _ n h ậ t   n ộ i _ d u n g   .,1
l à m   m ấ t   t i n h _ t h ầ n   k h i   n ộ p   b à i   .,0
"g i ả n g _ v i ê n   c ó   p h ư ơ n g _ p h á p   g i ả n g _ d ạ y   h a y   ,   c ậ p _ n h ậ t   ,   p h ù _ h ợ p   v ớ i   s i n h _ v i ê n   .",0
k h ô n g   c ó   c o l o n s m i l e   .,3
h ư ớ n g _ d ẫ n   c h i _ t i ế t   v ề   c á c h   t h ự c _ h à n h   .,0
"g i ả n g _ v i ê n   n h i ệ t _ t ì n h   ,   t ậ n _ t â m   .",0
"t ậ n _ t â m   ,   n h i ệ t _ t ì n h   ,   q u a n _ t â m   đ ế n   s i n h _ v i ê n   .",0
"p h ư ơ n g _ p h á p   d ạ y   c ủ a   t h ầ y   c h ư a   p h ù _ h ợ p   ,   g â y   k h ó   h i ể u   c h o   s i n h _ v i ê n   .",0
t h ầ y   c h ư a   đ ứ n g _ l ớ p   b ữ a   n à o   .,0
"c ô   g i ả n g   h ơ i   n h a n h   ,   n h i ề u   k h i   k h ô n g   t h e o   k ị p   .",0
t h ầ y   h à i _ h ư ớ c   v u i _ v ẻ   n h i ệ t _ t ì n h   .,0
n g h ỉ   n h i ề u   n h ư n g   b ù   í t   .,0
"m ô n _ h ọ c   c ầ n   đ ư ợ c   p h â n _ b ố   h ợ p _ l ý   h ơ n   ,   n ê n   đ ể   n ă m   4   r ồ i   h ọ c   .",1
"c h o   b à i _ t ậ p   t h ư ơ n g   x u y ê n   ,   đ ề u _ đ ặ n   .",0
n g h i ê m _ k h ắ c   .,0
đ ô i _ k h i   n ê n   t ổ _ c h ứ c   c á c   t r ò _ c h ơ i   đ ể   s i n h _ v i ê n   g i ả m   c ă n g _ t h ẳ n g   .,1
n ê n   t ă n g   t h ê m   n g u ồ n   t à i _ l i ệ u   c h o   s i n h _ v i ê n   t i ế p _ c ậ n   .,1
t h ờ i _ g i a n   c h ư a   đ ả m _ b ả o   .,1
g i ả n g _ v i ê n   t ậ n _ t â m   h ư ớ n g _ d ẫ n   t ừ n g   s i n h _ v i ê n   d o t   t h e o _ d õ i   t ừ n g   b ư ớ c _ đ i   c ủ a   s i n h _ v i ê n   d o t   d ạ y   d ễ   h i ể u   .,0
